headline,section,locations,word_count,snippet,source,subjects,url,desk,date,type,id,abstract
"Japan Firms Fail to Shake Off Tax-Hike Gloom, Blunting Economic Rebound",Business Day,[],791,"Big Japanese manufacturers were slightly more optimistic in the third quarter but service-sector sentiment worsened, a central bank survey showed, adding to signs that a solid economic pickup will remain elusive without another burst of stimulus.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-japan-economy-tankan.html,,2014-10-01,News,542b844438f0d848af1b72e8,
Irish Manufacturing Grows Robustly Again in Sept-PMI,Business Day,[],188,"Irish manufacturing activity expanded solidly in September, a survey showed on Wednesday, as firms stocked up on inventories in anticipation of a further rise in new orders in the coming months.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-pmi-manufacturing-ireland.html,,2014-10-01,News,542b8bee38f0d848af1b72f4,
"Weak Demand Hits Factory Activity Across Asia, Europe",Business Day,[],876,"Dwindling demand hurt factory activity across much of Asia and Europe in September, and mixed manufacturing indicators in the Americas on Wednesday raised the chances of slower global economic growth in the months ahead.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-global-economy.html,,2014-10-01,News,542b93ab38f0d848af1b7302,
Indonesia Inaugurates Parliament Likely to Curb Widodo's Reforms,World,[],635,"Indonesia inaugurated a new, opposition-dominated parliament on Wednesday, one that is expected to obstruct incoming president Joko Widodo's ambitious reforms for Southeast Asia's biggest economy.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/world/asia/01reuters-indonesia-politics.html,,2014-10-01,News,542b9ab338f0d848af1b730e,
"Japan Banks, ANZ Among Nine Foreign Lenders to Gain Myanmar Licences",Business Day,[],389,"Myanmar has granted nine foreign banks, including three Japanese lenders and Australia's ANZ, approval to operate on a limited basis - a move aimed at spurring foreign investment in an economy emerging from decades of military rule.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-myanmar-banks.html,,2014-10-01,News,542ba5f238f0d848af1b7326,
Thai Junta Approves $3 Billion Stimulus to Spur Growth-PM,World,[],69,"Thailand's military government has approved stimulus measures worth more than 100 billion baht (1.85 billion pounds) to boost the country's stuttering economy, the prime minister said on Wednesday.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/world/asia/01reuters-thailand-economy-measures.html,,2014-10-01,News,542ba80d38f0d848af1b732c,
French Manufacturing Shrinks at Slower Rate in September-PMI,Business Day,[],201,"French factory activity shrank at a slower rate in September as new orders declined less rapidly and manufacturers cut fewer jobs, a survey showed on Wednesday.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-pmi-manufacturing-france.html,,2014-10-01,News,542bb35038f0d848af1b7344,
Greek Factory Activity Returns to Contraction in September-PMI,Business Day,[],193,"Greek factory activity contracted at the fastest rate in almost a year in September as output and new orders declined, a survey showed on Wednesday.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-pmi-manufacturing-greece.html,,2014-10-01,News,542bb61f38f0d848af1b734a,
Euro Zone Manufacturing Growth Slows Again in September as Inflation Fades-PMI,Business Day,[],351,"Manufacturing growth in the euro zone slowed further in September as new orders contracted for the first time in over a year on dwindling demand at home and from abroad, a business survey showed on Wednesday.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-pmi-manufacturing-eurozone.html,,2014-10-01,News,542bb78738f0d848af1b734b,
UK Manufacturing PMI Hits 17-Month Low in September-Markit/CIPS,Business Day,[],304,"British manufacturing grew at the slowest rate in 17 months in September as demand weakened at home and in Europe, a slowdown likely to be noticed by the Bank of England as it debates when to start raising interest rates.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-pmi-manufacturing-britain.html,,2014-10-01,News,542bbddb38f0d848af1b7354,
"Ford's Rosy 2020 Outlook Hinges on New F-150, Lincoln",Business Day,[],793,"If Ford Motor Co's new chief executive Mark Fields hoped to muffle the shock of an earnings outlook rollback on Monday by unveiling aggressive growth targets for 2020, then it did just the opposite, as investors and analysts were doubtful about the...",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-fordmotor-outlook.html,,2014-10-01,News,542bbf4138f0d848af1b7356,
Spain Economy to Reach 2 Percent Year-On-Year Growth Rate in Fourth Quarter-Central Bank,Business Day,[],126,"Recent data in Spain points to a year-on-year economic growth rate of close to 2 percent in the fourth quarter of 2014, Bank of Spain Governor Luis Maria Linde told parliament on Thursday.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-spain-economy-growth.html,,2014-10-01,News,542bca8338f0d848af1b7380,
Israeli High-Tech Entrepreneur Turns His Focus to Politics,Technology,[],782,"Erel Margalit has packed a lot in, from frontline combat in Lebanon to a PhD in philosophy at Columbia University, advising Jerusalem's former mayor and launching a billion dollar venture capital firm. Now his focus is politics, and trying to reboot...",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/technology/01reuters-israel-venturecapital-margalit.html,,2014-10-01,News,542bcca038f0d848af1b7383,
Cyberark Listing Puts Israeli Venture Capital Fund in the Spotlight,Business Day,[],1036,"Within sight of Jerusalem's Old City stands a modernist building housing one of Israel's most successful venture capital firms, the backer of scores of start-ups over the past 20 years that have generated nearly $18 billion (&#163;11.12 billion) for...",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-israel-venturecapital-jvp.html,,2014-10-01,News,542bce0d38f0d848af1b7387,
Nigeria's Campaigning President Says 'Turning Tide' Against Islamists,World,[],576,Nigerian President Goodluck Jonathan said on Wednesday the army was turning the tide against Boko Haram Islamists and he trumpeted his government's achievements in what sounded like a bid for re-election just months before a presidential poll.,Reuters,[],http://www.nytimes.com/reuters/2014/10/01/world/africa/01reuters-nigeria-violence.html,,2014-10-01,News,542bcebb38f0d848af1b7388,
Thailand Approves $11 Billion Measures to Lift Economic Growth,Business Day,[],631,Thailand's military government approved plans for stimulus measures worth a combined 364 billion baht (6.92 billion pounds) on Wednesday in a bid to revive an economy laid low by months of political unrest.,Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-thailand-economy-stimulus.html,,2014-10-01,News,542bd23e38f0d848af1b7397,
European Commission Extends Probe Into Gibraltar's Corporate Tax Regime,Business Day,[],409,"The European Commission has extended the scope of its investigation into whether Gibraltar's corporate tax regime favors certain companies, in breach of EU state aid rules.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-eu-gibraltar.html,,2014-10-01,News,542bd2f838f0d848af1b7399,
New Polish PM Signals Cautious Approach on Euro Accession,World,[],727,"Poland's new Prime Minister Ewa Kopacz said on Wednesday she would largely stick to the policies of her predecessor Donald Tusk, including a cautious approach to the question of when eastern Europe's biggest economy will join the euro.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/world/europe/01reuters-poland-primeminister-plans-eurozone.html,,2014-10-01,News,542bd51138f0d848af1b739d,
Irish Unemployment Rate Ticks Down to 11.1 Percent,Business Day,[],116,"The number of people claiming unemployment benefit in Ireland fell again in September to bring the jobless rate down to 11.1 percent from 11.2 percent in August, the central statistics office said on Wednesday.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-ireland-economy-unemployment.html,,2014-10-01,News,542bd7dd38f0d848af1b73a1,
Japan Heavy Rains to Shave Up to 0.6 Pct Points From Third Quarter GDP-Government,Business Day,[],316,Japan's Cabinet Office issued estimates on Wednesday showing heavy rains and unusually cool weather this summer have shaved anywhere from 0.2 to 0.6 percentage points from third-quarter gross domestic product growth.,Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-japan-economy-gdp.html,,2014-10-01,News,542bd89638f0d848af1b73a2,
BOJ to Weigh Taking Bleaker View on Japan Output-Sources,Business Day,[],386,"The Bank of Japan is likely to offer a bleaker view on factory output at its rate review next week, people familiar with its thinking said, on growing signs that the pain from a sales tax hike in April is denting a fragile economic recovery.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-japan-economy-boj.html,,2014-10-01,News,542bda0138f0d848af1b73a4,
"Only Ukraine and EU Can Change Trade Deal, Barroso Tells Putin",World,[],397,"Amendments to a EU-Ukraine trade deal at the centre of tensions between Russia and the West can only be agreed between Brussels and Kiev, the head of the European Commission has said.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/world/europe/01reuters-ukraine-crisis-letter.html,,2014-10-01,News,542bdccc38f0d848af1b73ab,
An Environmentalist's Calculated Push Toward Brazil's Presidency,World,[],1568,"In March 2003, three months into her tenure as Brazil's environment minister, Marina Silva gathered a half-dozen aides at the modernist ministry building in Brasilia, the capital.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/world/americas/01reuters-brazil-election-silva-insight.html,,2014-10-01,News,542be04e38f0d848af1b73ba,
Heavyweight South African State Union Demands 15 Percent Pay Rise,World,[],309,South Africa's top public health worker union said on Wednesday it wanted a 15 percent across-the-board wage increase and would begin a series of protest marches over poor government services this week.,Reuters,[],http://www.nytimes.com/reuters/2014/10/01/world/africa/01reuters-safrica-unions.html,,2014-10-01,News,542be10638f0d848af1b73bc,
Wall Street Tumbles on Ebola Fears; Small Caps Drop,Business Day,[],484,"U.S. stocks dropped more than 1 percent on Wednesday as the first diagnosis of Ebola in a patient in the United States spooked investors, economic data pointed to uneven growth, and the Russell 2000 index entered correction territory.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-markets-stocks.html,,2014-10-01,News,542be10938f0d848af1b73bd,
"Special Report: In Foreign Hands, British Automakers Overtake France",Business Day,[],2156,"When Britain lost its last native car company 20 years ago, it was lamented across the political spectrum as a national catastrophe.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-autos-britain-france.html,,2014-10-01,News,542be97a38f0d848af1b73de,
Britain's Hill Charms but Fails to Sway EU Lawmakers,Business Day,[],1264,The installation of a new executive team for the European Union hit a first major obstacle on Wednesday when EU lawmakers ordered Britain's Jonathan Hill to return next week to try again to convince them he could be trusted to oversee financial...,Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-eu-commission.html,,2014-10-01,News,542be97b38f0d848af1b73df,
"Special Report: In Foreign Hands, British Automakers Overtake France",Business Day,[],2156,"When Britain lost its last native car company 20 years ago, it was lamented across the political spectrum as a national catastrophe.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-autos-britain-france-special-report.html,,2014-10-01,News,542bea3538f0d848af1b73e0,
Japan's Amari Warns Excessive Yen Moves Undesirable for Economy,Business Day,[],293,"Japanese Economics Minister Akira Amari on Wednesday warned that excessive yen moves were undesirable for the economy, after the currency hit a six-year low against the dollar.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-japan-economy-amari.html,,2014-10-01,News,542bec4338f0d848af1b73e8,
"U.S. Private Sector Creates 213,000 Jobs in September",Business Day,[],242,"U.S. private employers added 213,000 jobs in September, just above economists' expectations, a report by a payrolls processor showed on Wednesday.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-usa-economy-employment-adp.html,,2014-10-01,News,542bf35338f0d848af1b73fb,
New Afghan President Re-Opens Inquiry Into Kabul Bank Scandal,Business Day,[],364,Afghanistan's new president on Wednesday re-opened an inquiry into a 2010 bank scandal involving a Ponzi scheme that collapsed triggering a financial crisis and dealing a heavy blow to confidence in the banking sector.,Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-afghanistan-bank.html,,2014-10-01,News,542bf6ce38f0d848af1b7404,
Republican Baker Pulls Even With Democrat in Massachusetts Governor Race,U.S.,[],367,"Republican businessman Charlie Baker has pulled even with Democratic state Attorney General Martha Coakley in the race to be the next governor of Massachusetts, a series of new polls showed.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/us/politics/01reuters-usa-politics-massachusetts.html,,2014-10-01,News,542c016438f0d848af1b7424,
Canada Manufacturing Growth Cools in September,Business Day,[],189,"TORONTO, Reuters - The pace of growth in the Canadian manufacturing sector cooled last month as production slowed and new orders for exports stalled, data showed on Wednesday.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-canada-economy-rbc-pmi.html,,2014-10-01,News,542c037b38f0d848af1b742c,
"U.S. Factory Activity Grew in September, Jobs Increases Best Since Early 2012",Business Day,[],243,"America's manufacturing industry expanded in September, though a tad slower than during August, while employment in the sector grew at its best pace since March 2012, an industry report showed on Wednesday.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-usa-economy-markit-manufacturing.html,,2014-10-01,News,542c06f938f0d848af1b743d,
U.S. Factories Lose Steam but Private Sector Steps Up Hiring,Business Day,[],490,"Growth in U.S. factory activity slowed more than expected in September even as hiring in the private sector accelerated, signs of an uneven expansion in the U.S. economy.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-usa-economy-manufacturing.html,,2014-10-01,News,542c0a8138f0d848af1b7448,
Euro to Fall on Further Stimulus-Could Still Be Above ECB Comfort: Reuters Poll,Business Day,[],644,"The euro will weaken further over the coming year, according to analysts polled by Reuters, who said the possibility of further stimulus from the European Central Bank due to rising deflation risks will drag the currency lower.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-markets-forex-euro-poll.html,,2014-10-01,News,542c167638f0d848af1b746e,
"Bank of England to Wait Until Early 2015 to Hike Rates, Sterling Steady-Reuters Poll",Business Day,[],595,"British interest rates will rise from record lows early next year as the UK economic recovery outpaces Europe's and inflation picks up, a Reuters poll of economists forecasts on Wednesday.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-boe-rates-poll.html,,2014-10-01,News,542c172c38f0d848af1b7472,
France snubs deficit target (again),Multimedia/Photos,[],40,"France has laid down the gauntlet to EU partners with its 2015 ""no austerity"" budget.  As David Pollard reports, it blames the fragile economy for taking two years longer than planned to bring its borrowing back to within EU limits.",Reuters,[],http://www.nytimes.com/video/multimedia/100000003151278/france-snubs-deficit-target-again.html,Multimedia/Photos,2014-10-01,Video,542c1b0738f0d848af1b7483,
Sagebrush Recreation Sites Across U.S. West Generate Millions,U.S.,[],379,"Miles of sagebrush may be tedious to interstate travelers across the U.S. West, but the ecosystems supporting the scrubby plants are an economic generator, pumping millions into the local and national economies, according to a report released on...",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/us/01reuters-usa-tourism-west.html,,2014-10-01,News,542c31df38f0d86190c455f4,
France's Leclerc Invests to Counter Tough Times,Business Day,[],626,"Leclerc, France's second-largest retailer by market share, plans to spend 1.2 billion euros (934.16 million pounds) to renovate its hypermarkets and beef up its click and collect service even as the outlook for consumer spending remains poor.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-leclerc-retail-interview.html,,2014-10-01,News,542c399e38f0d86190c4560e,
Strong Sterling Could Mask UK Price Pressures-Bank of England's Forbes,Business Day,[],670,"The Bank of England must watch for signs that sterling's recent strength has masked underlying inflation pressures in Britain, one of the central bank's newest policymakers said on Wednesday.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-britain-economy-boe-forbes.html,,2014-10-01,News,542c3b1338f0d86190c45616,
Russia’s economy suffers another blow,Multimedia/Photos,[],32,"The International Monetary Fund has halved its forecast for Russia's 2015 gross domestic product to 0.5 percent.  As David Pollard reports, it says international tensions have created downside risks to its estimates.",Reuters,[],http://www.nytimes.com/video/multimedia/100000003151737/russias-economy-suffers-another-blow.html,Multimedia/Photos,2014-10-01,Video,542c3e7538f0d86190c45621,
"Italians Evade 91 Billion Euros of Taxes Per Year, Economy Minister Says",Business Day,[],209,"Tax evasion in Italy costs the country around 91 billion euros (70.91 billion pounds) every year, equal to about six percent of national output, the economy ministry said on Wednesday.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-italy-tax-evasion.html,,2014-10-01,News,542c47b538f0d86190c45650,
"ECB's Draghi Repeats Call for Reforms, Fiscal Action",Business Day,[],222,"European Central Bank Governor Mario Draghi urged euro zone governments on Wednesday to do their part to boost economic growth through structural reforms, saying monetary policy alone was not enough to revive confidence and spur investment.",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/business/01reuters-ecb-draghi.html,,2014-10-01,News,542c588f38f0d86190c4569f,
"Special Report: In 'Umbrella Revolution,' China Confronts Limits of Its Power",World,[],2397,"In the heart of Mong Kok, one of the most densely populated districts on earth, an abandoned Hong Kong police van is enveloped in the student-led demonstrations paralyzing swathes of the city. Along with yellow ribbons and flowers, symbols of the...",Reuters,[],http://www.nytimes.com/reuters/2014/10/01/world/asia/01reuters-hongkong-china-specialreport.html,,2014-10-01,News,542c5b6238f0d86190c456b1,
China's October Factory Growth Unexpectedly Hits Five-Month Low: Official PMI,Business Day,[],684,"China's factory activity unexpectedly fell to a five-month low in October as firms fought slowing orders and rising costs in the cooling economy, reinforcing views that the country's growth outlook is hazy at best.",Reuters,[],http://www.nytimes.com/reuters/2014/11/01/business/01reuters-china-economy-pmi.html,None,2014-11-01,News,545461f838f0d839202ea00e,
China Says Not Begun Legal Process for Disgraced Security Chief,World,[],324,"China has not started legal proceedings against former domestic security chief Zhou Yongkang, the highest-profile figure to be caught in a government crackdown on corruption, a senior court official said on Saturday.",Reuters,[],http://www.nytimes.com/reuters/2014/11/01/world/asia/01reuters-china-corruption-zhou.html,None,2014-11-01,News,545470bd38f0d839202ea151,
Nigeria's Purported Boko Haram Leader Says Has 'Married Off' Girls,World,[],766,"A man claiming to be Boko Haram leader Abubakar Shekau has said more than 200 girls kidnapped by the group six months ago were ""married off"" to its fighters, contradicting Nigerian government claims they would soon be freed.",Reuters,[],http://www.nytimes.com/reuters/2014/11/01/world/africa/01reuters-nigeria-violence.html,None,2014-11-01,News,5454a8fb38f0d839202ea607,
Economics of the Americas Hit the Fast Track at Texas Car Auction,Sports,[],406,"On a prime patch of riverfront real estate in the Texas capital, the economics of the Americas are being played out at a classic car auction held to coincide with the global sports spectacle of Formula 1 racing making its annual stop in Austin.",Reuters,[],http://www.nytimes.com/reuters/2014/11/01/sports/autoracing/01reuters-formula1-texas-auction.html,None,2014-11-01,News,5454f43c38f0d839202eac55,
India's Modi Urges Speeding Up of Budget Preparations,World,[],232,"India's Prime Minister Narendra Modi has asked all government departments to advance budget-related processes by three months to implement projects faster in the next fiscal year, building on his strong electoral mandate to push his reforms agenda.",Reuters,[],http://www.nytimes.com/reuters/2014/11/01/world/asia/01reuters-india-budget-modi.html,None,2014-11-01,News,545513e138f0d84a08fb19aa,
Mass Water Protests Put Pressure on Irish Government,World,[],543,"Tens of thousands of people marched in towns across Ireland on Saturday in a second day of mass protests against water charges, the biggest display of opposition to government austerity measures since the country's banking crisis and bailout in 2010.",Reuters,[],http://www.nytimes.com/reuters/2014/11/01/world/europe/01reuters-ireland-politics.html,None,2014-11-01,News,5455176038f0d84a08fb19f9,
European Growth as Elusive as Quicksilver,Business Day,[],680,Data from both sides of the Atlantic will give clues in the coming week on just how bad the euro zone economy is and just how sustainable is its U.S. counterpart.,Reuters,[],http://www.nytimes.com/reuters/2014/11/02/business/02reuters-global-economy.html,None,2014-11-02,News,5455d80838f0d84a08fb2a9f,
Wounded Japan PM Grapples With Tax Jinx After BOJ Eases,Business Day,[],1033,"When Prime Minister Shinzo Abe raised Japan's sales tax from April, he was betting he could break a jinx that has doomed leaders who raised the levy to losing their jobs.",Reuters,[],http://www.nytimes.com/reuters/2014/11/02/business/02reuters-japan-politics-tax.html,None,2014-11-02,News,5455e07a38f0d84a08fb2b5a,
"Suspected Separatists Attack Barracks, Police Camp on Kenya's Coast",World,[],623,"Kenyan soldiers shot dead six suspected members of a separatist group after they hacked an officer to death in an attack on barracks in the port city of Mombasa, police and military officials said on Sunday.",Reuters,[],http://www.nytimes.com/reuters/2014/11/02/world/africa/02reuters-kenya-security.html,None,2014-11-02,News,5456148138f0d84a08fb2fc8,
Republicans Poised to Ride Obama's Unpopularity to Gains in U.S. Elections,U.S.,[],907,Republicans are poised to pick up seats and could win control of the U.S. Senate on Tuesday in midterm elections heavily influenced by deep voter dissatisfaction with President Barack Obama's job performance.,Reuters,[],http://www.nytimes.com/reuters/2014/11/02/us/politics/02reuters-usa-elections.html,None,2014-11-02,News,545618b938f0d84a08fb3026,
U.S. Senate Win Could Give Republicans a Chance to Weaken Obamacare,U.S.,[],703,"After years of trying to repeal Obamacare, Republicans are planning a new strategy to eliminate some of the law's most unpopular provisions by using targeted legislation with the potential to attract enough Democratic votes to reach President Barack...",Reuters,[],http://www.nytimes.com/reuters/2014/11/02/us/politics/02reuters-usa-elections-obamacare.html,None,2014-11-02,News,54561f1038f0d84a08fb30b3,
"Courting Liberals, Clinton Takes Tougher Line on Big Business",U.S.,[],748,"Long viewed as an ally by Wall Street, likely 2016 presidential contender Hillary Clinton has increasingly been taking banks and big business to task while on the campaign trail for Democrats across the country.",Reuters,[],http://www.nytimes.com/reuters/2014/11/02/us/politics/02reuters-usa-elections-clinton.html,None,2014-11-02,News,54562e8838f0d84a08fb3204,
Germany Warns 'No Going Back' if Britain Curbs EU Immigration: Report,World,[],516,"German Chancellor Angela Merkel has warned Britain's David Cameron that putting limits on immigration from other European Union nations would be a ""point of no return"" that could sharply increase the risk of Britain leaving the EU, a magazine said.",Reuters,[],http://www.nytimes.com/reuters/2014/11/02/world/europe/02reuters-germany-britain-eu.html,None,2014-11-02,News,54564c1138f0d84a08fb347c,
Poll Lead for Newcomer Shakes Up Spain's Political System,World,[],632,"A party formed in January has become Spain's main political force one year before national elections, an opinion poll showed, shaking up a two-party system that has dominated since the country's return to democracy in the 1970s.",Reuters,[],http://www.nytimes.com/reuters/2014/11/02/world/europe/02reuters-spain-politics.html,None,2014-11-02,News,54564ee138f0d84a08fb34b6,
Tea Party Poised to Push Conservative Texas Further to the Right,U.S.,[],397,"With polls indicating a Republican sweep of statewide offices in Texas, two prot&#233;g&#233;s of Tea Party favorite U.S. Senator Ted Cruz are poised to take over powerful posts and push the already conservative state further to the right.",Reuters,[],http://www.nytimes.com/reuters/2014/11/02/us/politics/02reuters-usa-elections-texas.html,None,2014-11-02,News,5456661638f0d86ef22a0383,
After the 'Bulldozer': Hyundai's Consensus-Building Heir-Apparent,Business Day,[],1358,"When he attended design preview meetings for the Genesis luxury sedan, Hyundai Motor heir-apparent Chung Eui-sun suggested features he'd seen on high-end European rivals, such as a pop-up navigation screen and a gearshift that rises and retracts.",Reuters,[],http://www.nytimes.com/reuters/2014/11/02/business/02reuters-autos-hyundai-motor-heir-insight.html,None,2014-11-02,News,54569d9f38f0d86ef22a0816,
Cheaper Tomorrow? Bank of Japan Battles Entrenched 'Deflation Mindset',Business Day,[],751,"Bank of Japan Governor Haruhiko Kuroda does not need to convince Japanese people like Kazue Shibata that deflation brings problems, but getting them to believe that higher prices will make things better is proving to be a harder sell.",Reuters,[],http://www.nytimes.com/reuters/2014/11/02/business/02reuters-japan-economy-deflation.html,None,2014-11-02,News,54569e5238f0d86ef22a082c,
Daimler Opens Beijing R&D Center to Tune Mercedes-Benz to Chinese Tastes: Exec,Business Day,[],556,Daimler AG has opened a research and development (R&amp;D) center in Beijing tasked with further tuning its Mercedes-Benz brand to wealthy Chinese tastes and closing the sales gap with Audi AG and BMW AG.,Reuters,[],http://www.nytimes.com/reuters/2014/11/02/business/02reuters-daimler-china.html,None,2014-11-02,News,5456c66838f0d86ef22a0bb7,
"South Korea October Manufacturing PMI Contracts for Second Month, Hits Four-Month Low",Business Day,[],275,"- South Korea's manufacturing activity suffered its worst decline in four months in October and the outlook was even bleaker as new export orders fell, a private-sector survey showed on Monday, clouding an already tentative economic recovery.",Reuters,[],http://www.nytimes.com/reuters/2014/11/02/business/02reuters-korea-economy-pmi.html,None,2014-11-02,News,5456c66538f0d86ef22a0bb6,
"Strong Dollar Squeezes Commodities, BOJ Puts ECB in a Bind",Business Day,[],632,"The U.S. dollar powered to seven-year peaks against the yen on Monday and a two-year high on the euro, a punishing trend for  commodities priced in dollars, with both gold and silver falling sharply.",Reuters,[],http://www.nytimes.com/reuters/2014/11/02/business/02reuters-markets-global.html,None,2014-11-02,News,5456ccbb38f0d86ef22a0c3c,
"China October Services Growth Slips to Nine-Month Low, Property Weighs",Business Day,[],417,"China's services sector grew at its slowest pace in nine months in October as a cooling property sector weighed on demand, a survey showed on Monday, adding to signs of fragility in the world's second-largest economy.",Reuters,[],http://www.nytimes.com/reuters/2014/11/02/business/02reuters-china-economy-pmi-services.html,None,2014-11-02,News,5456d74c38f0d86ef22a0d21,
"China's Final HSBC PMI Hits Three-Month High, but Risks Remain",Business Day,[],528,"Growth in China's vast factory sector rose to a three-month high in October as smaller firms saw more orders, a private survey showed on Monday, easing fears of a sharp slowdown but still pointing to a sluggish economy that is losing momentum.",Reuters,[],http://www.nytimes.com/reuters/2014/11/02/business/02reuters-china-economy-pmi.html,None,2014-11-02,News,5456e06838f0d86ef22a0ded,
Japan Economy Minister Calls for Fiscal Stimulus if Third-Quarter GDP Data Weak,Business Day,[],368,"Japanese Economy Minister Akira Amari said on Monday that the government should deploy fresh fiscal stimulus to prop up the economy if third-quarter preliminary gross domestic data due on  Nov. 17 turns out weak, public broadcaster NHK reported.",Reuters,[],http://www.nytimes.com/reuters/2014/11/02/business/02reuters-japan-economy-amari.html,None,2014-11-02,News,54570c0538f0d86ef22a11e8,
Cheaper Tomorrow? Bank of Japan Battles Entrenched 'Deflation Mindset',Business Day,[],751,"Bank of Japan Governor Haruhiko Kuroda does not need to convince Japanese people like Kazue Shibata that deflation brings problems, but getting them to believe that higher prices will make things better is proving to be a harder sell.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-japan-economy-deflation.html,None,2014-11-03,News,5457103638f0d86ef22a1244,
"China October Services Growth Slips to Nine-Month Low, Property Weighs",Business Day,[],417,"China's services sector grew at its slowest pace in nine months in October as a cooling property sector weighed on demand, a survey showed on Monday, adding to signs of fragility in the world's second-largest economy.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-china-economy-pmi-services.html,None,2014-11-03,News,545710f138f0d86ef22a1250,
"China's Final HSBC PMI Hits Three-Month High, but Risks Remain",Business Day,[],528,"Growth in China's vast factory sector rose to a three-month high in October as smaller firms saw more orders, a private survey showed on Monday, easing fears of a sharp slowdown but still pointing to a sluggish economy that is losing momentum.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-china-economy-pmi.html,None,2014-11-03,News,5457174138f0d86ef22a12cb,
"China Oct PMIs Point to Cooling Economic Momentum, Growth Target at Risk",Business Day,[],922,"China's economy lost further momentum heading into the fourth quarter as a cooling property market weighed on activity and export demand softened, surveys showed on Monday, putting Beijing's official target for the year at even greater risk.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-china-economy.html,None,2014-11-03,News,54571a1038f0d86ef22a1307,
China to Push on With Capital Account Opening: Central Bank Deputy Chief,Business Day,[],359,"China will advance the liberalization of its capital account by encouraging funds to enter or leave its borders and allowing foreign investors to participate in domestic mergers and acquisitions, the deputy chief of the central bank said.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-china-economy-capital-account.html,None,2014-11-03,News,54571ac438f0d86ef22a1313,
Irish Manufacturing Expands for 17th Straight Month in October-PMI,Business Day,[],229,"Irish manufacturing activity expanded for the 17th successive month in October and at a pace only just shy of a 15-year high hit in August, a survey showed on Monday.",Reuters,[],http://www.nytimes.com/reuters/2014/11/03/business/03reuters-pmi-manufacturing-ireland.html,None,2014-11-03,News,54571ce238f0d86ef22a1342,
"U.S. Student Debt Burden Falling More on Top Earners, Easing Bubble Fears",U.S.,[],1433,Young Americans with big college debts are often portrayed as struggling to pay their bills. The reality is somewhat different - those owing super-sized student loans tend to be higher paid.,Reuters,[],http://www.nytimes.com/reuters/2014/11/03/us/03reuters-usa-education-loans-insight.html,None,2014-11-03,News,54571ce238f0d86ef22a1343,
